Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,Target Cluster Count,Target Count Merges,Target Count Last Merge Similarity,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,7,5,0,1.0,5,0.0,0.07401404092142544,0.05527042118181004,0.3326530612244898,0.32857142857142857,fixed_alpha,0.7,12,0,0.74,208,208,1.0,0.7332521080970764,0.5180456042289734,False,0,1.75,0.3,,5,2,0.6937604546546936,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,2,2,3,0.4,2,0.0,0.006097707090292491,0.00037221994532742384,0.2163265306122449,0.2163265306122449,fixed_alpha,0.7,12,0,0.74,43,43,1.0,0.6307340860366821,0.4661635160446167,False,0,1.75,0.3,,5,0,,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,3,3,2,0.6,3,0.0,0.04815222244752994,0.01265415072739301,0.2653061224489796,0.2653061224489796,fixed_alpha,0.7,12,0,0.74,74,74,1.0,0.6448072791099548,0.3634103536605835,False,0,1.75,0.3,,5,0,,15,0.03,5
