Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha Min,Alpha Max,Adaptive Weight Mean,Adaptive Weight Min,Adaptive Weight Max,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,350,16,12,2,1.2,12,0.0,0.8991114777803342,0.8400453252044412,0.9457142857142857,0.8514285714285714,bounded_adaptive,0.65,0.95,0.7930232286453247,0.6499999761581421,0.949999988079071,12,4,0.78,9,9,1.0,0.8856870532035828,0.7265194654464722,False,0,1.75,0.3,,10,0.02857142857142857,5
MV-ACC-CIL discovery,R2,Day 3,10,350,15,10,0,1.0,10,0.0,0.9847629479769785,0.9809208499948665,0.9914285714285714,0.9914285714285714,bounded_adaptive,0.65,0.95,0.8009547591209412,0.6499999761581421,0.949999988079071,12,5,0.78,2,2,1.0,0.7355910539627075,0.7348663210868835,False,0,1.75,0.3,,10,0.02857142857142857,5
MV-ACC-CIL discovery,R3,Day 4,10,350,14,11,1,1.1,11,0.0,0.9491952559557312,0.9101285521433271,0.9685714285714285,0.9285714285714286,bounded_adaptive,0.65,0.95,0.8008975386619568,0.6499999761581421,0.949999988079071,12,3,0.78,10,10,1.0,0.9098609089851379,0.8658372163772583,False,0,1.75,0.3,,10,0.02857142857142857,5
