Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,12,12,2,1.0,0.8192145407335281,0.8096114433626079,0.609684018302255,0.6455696202531646,0.5378935636667596,0.62,0.07510521204273224
MV-ACC-CIL,R2,9,9,1,1.0,0.7299896942631399,0.7754813193518695,0.6343097848918887,0.6702164204740639,0.5110051357300074,0.536,0.09242473292327613
MV-ACC-CIL,R3,7,7,3,1.0,0.7091503267973857,0.7843138352392641,0.5966869782914133,0.6613562091503268,0.47232512529962956,0.443,0.10407898996438975
