Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Deep-HDBSCAN + Ft-CNN,0.3476190476190476,0.0071428571428571175,0.26666666666666666,0.09523809523809523,0.19523809523809524,0.14285714285714285,0.2698412698412698,0.08174603174603173
Deep-HDBSCAN + LwF,0.346031746031746,0.00952380952380949,0.2654761904761905,0.08809523809523812,0.2123809523809524,0.0976190476190476,0.2746296296296296,0.06507936507936507
Deep-HDBSCAN + iCaRL,0.3888888888888889,0.02857142857142858,0.3011904761904762,0.00952380952380949,0.2123809523809524,0.14761904761904765,0.3008201058201058,0.06190476190476191
Deep-HDBSCAN + EEIL,0.3349206349206349,0.02857142857142858,0.2642857142857143,0.10476190476190478,0.20952380952380953,0.10476190476190478,0.2695767195767196,0.07936507936507937
Deep-HDBSCAN + TPCIL-style,0.3873015873015873,0.01666666666666672,0.3011904761904762,-0.0023809523809523725,0.20666666666666667,0.13809523809523816,0.29838624338624337,0.050793650793650835
Deep-HDBSCAN + DOI-style,0.38095238095238093,0.030952380952380953,0.29285714285714287,0.01666666666666672,0.2123809523809524,0.1595238095238095,0.2953968253968254,0.06904761904761907
MV-ACC-CIL,0.2492063492063492,0.23333333333333336,0.2892857142857143,0.10476190476190478,0.21142857142857144,0.21904761904761905,0.249973544973545,0.18571428571428572
