Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,ADS-B known-pool held-out partition,day1_eval_initial_30pct,90,-,-,-,6178,0.612819682745225,0.612819682745225,,0.612819682745225,0.0,0.5738769484681198
MV-ACC-CIL,After R1,ADS-B held-out evaluation after round 1,eval_r1_30pct_100_seen,100,10,11,11,7178,0.5378935636667596,0.5244415668501133,0.621,0.5244415668501133,0.08837811589511169,0.5244162317417614
MV-ACC-CIL,After R2,ADS-B held-out evaluation after round 2,eval_r2_30pct_110_seen,110,10,13,13,8178,0.5358278307654684,0.5090554471997771,0.728,0.5106830689543541,0.10213661379087091,0.5269505315082094
MV-ACC-CIL,After R3,ADS-B held-out evaluation after round 3,eval_r3_30pct_120_seen,120,10,6,6,9178,0.4874700370451079,0.4914404499877721,0.455,0.49239235998705083,0.1204273227581742,0.4802320581156307
