Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
MV-ACC-CIL discovery,R1,Day 2,5,490,5,5,0,1.0,1.0,0,5,0.0,0.1838631656255762,0.16143137543263159,0.44285714285714284,0.4306122448979592,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5320974298272758, 'silhouette': 0.20197732746601105, 'balance': 0.8550494986048486, 'stability': 1.0, 'cluster_size_cv': 0.16952293596062165}, 'kmeans_graph': {'score': 0.29683546658416865, 'silhouette': 0.14345620572566986, 'balance': 0.6183303852717728, 'stability': 0.3770739055227827, 'cluster_size_cv': 0.6172583845454613}, 'agglomerative_joint': {'score': 0.4268381315004033, 'silhouette': 0.18650026619434357, 'balance': 0.7463558736973331, 'stability': 0.6999672414161906, 'cluster_size_cv': 0.339843411489686}}",0.20197732746601105,0.29671239852905273,0.6009886264801025,0.4095020592212677,0.055594492703676224,1.0,0.16952293596062165,False
MV-ACC-CIL discovery,R2,Day 3,5,490,5,5,0,1.0,1.0,0,5,0.0,0.14616698465818267,0.09543927796850322,0.37755102040816324,0.3510204081632653,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.520819294601859, 'silhouette': 0.18462523818016052, 'balance': 0.8463770680138535, 'stability': 1.0, 'cluster_size_cv': 0.18150649136400268}, 'kmeans_graph': {'score': 0.29063109669361675, 'silhouette': 0.10393054038286209, 'balance': 0.6704878734926988, 'stability': 0.3974868991380112, 'cluster_size_cv': 0.4914512842578493}, 'agglomerative_joint': {'score': 0.3933606423150241, 'silhouette': 0.1711169183254242, 'balance': 0.7611229991119897, 'stability': 0.5880869496545713, 'cluster_size_cv': 0.313848091788989}}",0.18462523818016052,0.28111377358436584,0.5923126935958862,0.3934842646121979,0.03688519820570946,1.0,0.18150649136400268,False
MV-ACC-CIL discovery,R3,Day 4,5,490,5,5,0,1.0,1.0,0,5,0.0,0.3640624734638118,0.312406905731532,0.5326530612244897,0.5326530612244897,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5215544272008801, 'silhouette': 0.20967108011245728, 'balance': 0.7811766656951429, 'stability': 1.0, 'cluster_size_cv': 0.2801201622044529}, 'kmeans_graph': {'score': 0.36161772216123583, 'silhouette': 0.1765107959508896, 'balance': 0.7555613408035247, 'stability': 0.45369806491016645, 'cluster_size_cv': 0.3235192776492768}, 'agglomerative_joint': {'score': 0.43517858696395584, 'silhouette': 0.2040405571460724, 'balance': 0.7386114010088672, 'stability': 0.7009360013273701, 'cluster_size_cv': 0.353891909377655}}",0.20967108011245728,0.30360183119773865,0.604835569858551,0.4164036214351654,0.02443999983370304,1.0,0.2801201622044529,False
