Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
Joint discovery refinement,R1_refined,Day 2,5,490,5,5,0,1.0,1.0,0,5,0.0,0.18205062474801692,0.15520635358544801,0.45714285714285713,0.4326530612244898,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5231138588689939, 'silhouette': 0.20745211839675903, 'balance': 0.7950759687538822, 'stability': 1.0, 'cluster_size_cv': 0.2577414477352323}, 'kmeans_graph': {'score': 0.39692853289972596, 'silhouette': 0.1980302780866623, 'balance': 0.7508383957563491, 'stability': 0.5513768032031674, 'cluster_size_cv': 0.331844516279246}, 'agglomerative_joint': {'score': 0.3579025559946679, 'silhouette': 0.18354851007461548, 'balance': 0.6941101713684579, 'stability': 0.47251536471975136, 'cluster_size_cv': 0.4406934824603877}}",0.20745211839675903,0.30598825216293335,0.6037260890007019,0.41655197739601135,0.059564258903265,1.0,0.2577414477352323,False
Joint discovery refinement,R2_refined,Day 3,5,490,5,5,0,1.0,1.0,0,5,0.0,0.14978499633344966,0.09691134899853884,0.3836734693877551,0.3551020408163265,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5218011279578555, 'silhouette': 0.19821394979953766, 'balance': 0.813917277840549, 'stability': 1.0, 'cluster_size_cv': 0.22862608673593693}, 'kmeans_graph': {'score': 0.31807388249311686, 'silhouette': 0.15596017241477966, 'balance': 0.672716136518413, 'stability': 0.3910102414452217, 'cluster_size_cv': 0.48651109392948066}, 'agglomerative_joint': {'score': 0.45021938942061684, 'silhouette': 0.19236576557159424, 'balance': 0.7445260066182432, 'stability': 0.7820520681303653, 'cluster_size_cv': 0.343136426546281}}",0.19821394979953766,0.2922959327697754,0.5991069674491882,0.4069522023200989,0.009871812537312508,1.0,0.22862608673593693,False
Joint discovery refinement,R3_refined,Day 4,5,490,5,5,0,1.0,1.0,0,5,0.0,0.24336444342397792,0.19850807460635347,0.46938775510204084,0.4530612244897959,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5433142501607293, 'silhouette': 0.2231147587299347, 'balance': 0.853005664296326, 'stability': 1.0, 'cluster_size_cv': 0.17232515779943255}, 'kmeans_graph': {'score': 0.31012191343212214, 'silhouette': 0.12085199356079102, 'balance': 0.7149941945013056, 'stability': 0.402617912293704, 'cluster_size_cv': 0.39861275474758256}, 'agglomerative_joint': {'score': 0.4937304391258047, 'silhouette': 0.21445176005363464, 'balance': 0.8462128257558358, 'stability': 0.8261576237805541, 'cluster_size_cv': 0.18173581109078768}}",0.2231147587299347,0.3198989927768707,0.6115573048591614,0.43026071786880493,0.08331546187400818,1.0,0.17232515779943255,False
