Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,10,10,0,1.0,0.938571,0.907073,0.881726,0.938571,0.9005555555555556,0.9288888888888889,0.12555555555555553
MV-ACC-CIL,R2,10,10,0,1.0,0.981905,0.963298,0.960560,0.981905,0.8388888888888889,0.9288888888888889,0.3088888888888889
MV-ACC-CIL,R3,10,10,0,1.0,0.994286,0.985231,0.987369,0.994286,0.725,0.9811111111111112,0.3277777777777777
