Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,8,8,3,1.6,8,0.0,0.019442971423811923,0.0021789593774717477,0.2693877551020408,0.18775510204081633,fixed_alpha,0.7,12,0,0.74,262,262,1.0,0.6772956848144531,0.4950862526893616,False,0,1.75,0.3,,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,12,12,7,2.4,12,0.0,0.024994311260331765,0.0018966472702498824,0.2897959183673469,0.1489795918367347,fixed_alpha,0.7,12,0,0.74,220,220,1.0,0.7216256856918335,0.48776572942733765,False,0,1.75,0.3,,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,9,9,4,1.8,9,0.0,0.015559323980120986,-0.0010918349608090027,0.25918367346938775,0.15918367346938775,fixed_alpha,0.7,12,0,0.74,266,266,1.0,0.6662841439247131,0.4778286814689636,False,0,1.75,0.3,,15,0.03,5
