Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.5844444444444444,0.6977777777777778,0.38555555555555554,0.8433333333333334,0.3038888888888889,0.9122222222222223,0.42462962962962963,0.8177777777777778
LwF,0.6244444444444445,0.6755555555555556,0.4525925925925926,0.6655555555555556,0.2986111111111111,0.9066666666666667,0.4585493827160494,0.7492592592592593
iCaRL,0.875,0.13888888888888895,0.7903703703703704,0.23111111111111116,0.6330555555555556,0.26222222222222225,0.766141975308642,0.21074074074074078
EEIL,0.69,0.5555555555555556,0.5033333333333333,0.5800000000000001,0.36027777777777775,0.8188888888888889,0.5178703703703703,0.6514814814814814
TPCIL-style,0.8766666666666667,0.13888888888888895,0.7837037037037037,0.24777777777777776,0.6280555555555556,0.2566666666666667,0.7628086419753086,0.21444444444444447
DOI-style,0.8794444444444445,0.13777777777777778,0.792962962962963,0.23222222222222222,0.6372222222222222,0.2666666666666667,0.7698765432098766,0.21222222222222223
Ours (MV-ACC),0.7972222222222223,0.14777777777777779,0.6966666666666667,0.22555555555555562,0.5608333333333333,0.32777777777777783,0.6849074074074073,0.23370370370370375
