Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,2100,10,10,0,1.0,10,0.0,0.9445623781916279,0.9355997269602859,0.9695238095238096,0.9695238095238096,fixed_alpha,0.7,12,1,0.74,45,45,1.0,0.7842869162559509,0.66493821144104,False,1,1.75,0.3,0.4347262978553772,63,0.03,5
MV-ACC-CIL discovery,R2,Day 3,10,2100,13,10,0,1.0,10,0.0,0.9066862330763884,0.8615586600777068,0.9214285714285714,0.9214285714285714,fixed_alpha,0.7,12,3,0.74,100,100,1.0,0.8522229790687561,0.679095447063446,False,0,1.75,0.3,,63,0.03,5
MV-ACC-CIL discovery,R3,Day 4,10,2100,16,12,2,1.2,12,0.0,0.9289172107210487,0.9027182722626028,0.9676190476190476,0.9119047619047619,fixed_alpha,0.7,12,5,0.74,51,51,1.0,0.8884389400482178,0.7030225992202759,False,1,1.75,0.3,0.6710774302482605,63,0.03,5
