Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_30pct,10,-,-,-,840,0.5976190476190476,0.5976190476190476,,0.5976190476190476,0.0,0.5471094110431238
MV-ACC-CIL,After R1,Day 2,eval_r1_30pct_15_seen,15,5,5,5,1260,0.32142857142857145,0.38452380952380955,0.19523809523809524,0.38452380952380955,0.21309523809523806,0.2808274316840178
MV-ACC-CIL,After R2,Day 3,eval_r2_30pct_20_seen,20,5,5,5,1680,0.32321428571428573,0.3277777777777778,0.30952380952380953,0.4726190476190476,0.125,0.284088297830663
MV-ACC-CIL,After R3,Day 4,eval_r3_30pct_25_seen,25,5,5,5,2100,0.2642857142857143,0.2226190476190476,0.430952380952381,0.3619047619047619,0.2357142857142857,0.20777240401002914
