Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Label-free Silhouette,Cluster Size Min,Cluster Size Median,Cluster Size Max,Cluster Size CV,Raw HDBSCAN Confidence Mean,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,11,1,1.1,11,0.0,0.8211427904116365,0.6433316696484536,0.8136968516715353,0.6910094125283999,0.32221221923828125,104,208.0,809,0.6611923955751877,0.8078303948949129,fixed_alpha,0.7,12,0,0.74,221,221,1.0,0.7420093417167664,0.5252496600151062,False,1,1.75,0.3,0.3539976179599762,62,0.02,5
MV-ACC-CIL discovery,R2,Day 3,10,2911,15,15,5,1.5,15,0.0,0.851761409317561,0.7521239748728185,0.9333562349708004,0.7557540364136036,0.47386011481285095,67,197.0,380,0.4900247533420589,0.7976709940124173,fixed_alpha,0.7,12,0,0.74,266,266,1.0,0.8072495460510254,0.5914772152900696,False,0,1.75,0.3,,58,0.02,5
MV-ACC-CIL discovery,R3,Day 4,10,2448,10,10,0,1.0,10,0.0,0.7816429326452969,0.619575446613737,0.7806372549019608,0.6617647058823529,0.2442290484905243,122,256.0,448,0.43027641606814054,0.7021312794923588,fixed_alpha,0.7,12,0,0.74,413,413,1.0,0.7436181902885437,0.5484781861305237,False,0,1.75,0.3,,49,0.02,5
