Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.31746031746031744,0.04999999999999999,0.24166666666666667,0.13095238095238093,0.1523809523809524,0.2,0.23716931216931217,0.12698412698412698
LwF,0.3380952380952381,0.06666666666666665,0.27380952380952384,0.07857142857142857,0.1819047619047619,0.1642857142857143,0.2646031746031746,0.10317460317460318
iCaRL,0.3952380952380952,0.14285714285714285,0.36547619047619045,0.08571428571428574,0.24857142857142858,0.24285714285714288,0.33642857142857147,0.15714285714285717
EEIL,0.2984126984126984,0.16904761904761906,0.2904761904761905,0.15000000000000002,0.20761904761904762,0.16666666666666669,0.2655026455026455,0.1619047619047619
TPCIL-style,0.3952380952380952,0.11904761904761907,0.3630952380952381,0.059523809523809534,0.24476190476190476,0.21904761904761905,0.33436507936507937,0.13253968253968254
DOI-style,0.37777777777777777,0.14761904761904765,0.36547619047619045,0.0976190476190476,0.25142857142857145,0.24761904761904763,0.33156084656084656,0.16428571428571428
MV-ACC-CIL,0.3603174603174603,0.09285714285714292,0.32261904761904764,0.11904761904761912,0.24952380952380954,0.21428571428571436,0.31082010582010583,0.14206349206349214
